id,category,query1,query2,label
1919,肺气肿,肺气肿能治好吗怎么治？,肺气肿的症状有哪些?,0
1920,肺气肿,肺气肿能治好吗怎么治？,肺气肿能治愈好吗怎么治愈？,1
1921,肺气肿,肺气肿能治好吗怎么治？,肺气肿如何可以治好,1
1922,肺气肿,肺气肿能治好吗怎么治？,怎样预防肺气肿？,0
1923,肺气肿,肺气肿能治好吗怎么治？,肺气肿的症状有哪些？,0
1924,肺气肿,肺气肿能治好吗怎么治？,得了肺气肿应该注意什么？,0
1925,肺气肿,肺气肿能治好吗怎么治？,肺气肿能治愈好吗怎么治愈？,1
1926,肺气肿,肺气肿能治好吗怎么治？,肺气肿能治好吗？,1
1927,肺气肿,肺气肿能治好吗怎么治？,肺气肿，引起双腿发肿有什么好的治疗方法吗？,0
1928,肺气肿,肺气肿能治好吗怎么治？,肺气泡怎么治疗？,0
1929,肺气肿,肺气肿能治好吗怎么治？,肺气肿患者饮食上应该吃什么？,0
1930,肺气肿,肺气肿是怎么引起的啊？,肺气肿是怎么造成的？,1
1931,肺气肿,肺气肿是怎么引起的啊？,导致肺气肿的原因是什么？,1
1932,肺气肿,肺气肿是怎么引起的啊？,请问肺气肿如何治疗？,0
1933,肺气肿,肺气肿是怎么引起的啊？,严重的肺气肿会引起死亡吗？,0
1934,肺气肿,肺气肿是怎么引起的啊？,肺气肿严重有什么症状呀,0
1935,肺气肿,胃不好的人能吃桃子吗？,胃不好的人可以吃桃子吗,1
1936,肺气肿,胃不好的人能吃桃子吗？,胃不好能吃桃子吗？,1
1937,肺气肿,胃不好的人能吃桃子吗？,胃不好的人吃什么,0
1938,肺气肿,胃不好的人能吃桃子吗？,胃消化不好吃什么药,0
1939,肺气肿,胃不好的人能吃桃子吗？,胃不好吃什么菜易消化,0
1940,肺气肿,请问，肺气肿怎么治疗呢？,请问肺气肿怎么回事怎么治疗呢？,1
1941,肺气肿,请问，肺气肿怎么治疗呢？,肺气肿该如何治疗？,1
1942,肺气肿,请问，肺气肿怎么治疗呢？,肺气肿症状有哪些？,0
1943,肺气肿,请问，肺气肿怎么治疗呢？,肺气肿能治好吗？,0
1944,肺气肿,请问，肺气肿怎么治疗呢？,肺气肿哪个医院看的好？,0
1945,肺气肿,肺气肿会引起的并发症有哪些？,肺气肿会导致哪些并发症啊？,1
1946,肺气肿,肺气肿会引起的并发症有哪些？,得了肺气肿会出现什么样的并发症呢,1
1947,肺气肿,肺气肿会引起的并发症有哪些？,肺炎有哪些并发症？,0
1948,肺气肿,肺气肿会引起的并发症有哪些？,肺气肿是怎么引起的,0
1949,肺气肿,肺气肿会引起的并发症有哪些？,肺气肿能治好吗,0
1950,肺气肿,60岁的肺气肿能活多久,得了肺气肿还能活多久,1
1951,肺气肿,60岁的肺气肿能活多久,得了肺气肿还有多久可活？,1
1952,肺气肿,60岁的肺气肿能活多久,得了肺气肿能不能恢复,0
1953,肺气肿,60岁的肺气肿能活多久,轻微肺气肿严重吗？,0
1954,肺气肿,60岁的肺气肿能活多久,轻微肺气肿可以活四十年吗,0
1955,肺气肿,治肺气肿的最佳方法有哪些,治疗肺气肿的最佳方法是什么？,1
1956,肺气肿,治肺气肿的最佳方法有哪些,治疗肺气肿最好的方法是啥？,1
1957,肺气肿,治肺气肿的最佳方法有哪些,肺气肿的检查方法是什么？,0
1958,肺气肿,治肺气肿的最佳方法有哪些,肺气肿是怎么检查的？,0
1959,肺气肿,治肺气肿的最佳方法有哪些,什么是肺癌早期并肺气肿最好的治疗方法？,0
1960,肺气肿,肺气肿应该怎么治疗，应注意什么,肺气肿应该怎样治疗？应注意些什么呢？,1
1961,肺气肿,肺气肿应该怎么治疗，应注意什么,有肺气肿应注意些什么？,1
1962,肺气肿,肺气肿应该怎么治疗，应注意什么,肺气肿都有哪些症状的,0
1963,肺气肿,肺气肿应该怎么治疗，应注意什么,肺气肿的类型有哪些呢？,0
1964,肺气肿,肺气肿应该怎么治疗，应注意什么,肺气肿发病类型有多少种？,0
1965,肺气肿,肺气肿肺大泡需不需要手术?,肺大泡，肺气肿，气胸肺大泡需不需要手术？或进一步处理？,1
1966,肺气肿,肺气肿肺大泡需不需要手术?,肺大泡，肺气肿，支扩伴感染，我爸的肺到底需不需要手术？,1
1967,肺气肿,肺气肿肺大泡需不需要手术?,治肺气肿需多少钱,0
1968,肺气肿,肺气肿肺大泡需不需要手术?,肺气肿需不需要住院治疗,0
1969,肺气肿,肺气肿肺大泡需不需要手术?,肺气肿住院治疗需要多久,0
1970,肺气肿,治疗肺气肿的药物有哪些？,治疗肺气肿的特效药有哪些,1
1971,肺气肿,治疗肺气肿的药物有哪些？,什么药可以治疗肺气肿,1
1972,肺气肿,治疗肺气肿的药物有哪些？,肺气肿的表现有哪些,0
1973,肺气肿,治疗肺气肿的药物有哪些？,肺气肿的类型有哪些？,0
1974,肺气肿,治疗肺气肿的药物有哪些？,肺气肿的症状有哪些类型,0
1975,肺气肿,治疗肺气肿的药物有哪些？,治疗肺气肿的药物有哪些药？,1
1976,肺气肿,治疗肺气肿的药物有哪些？,治疗肺气肿的药物有哪些？,1
1977,肺气肿,治疗肺气肿的药物有哪些？,治疗肺气肿有特效药吗？,0
1978,肺气肿,治疗肺气肿的药物有哪些？,中医治疗肺气肿的药物有哪些？,0
1979,肺气肿,治疗肺气肿的药物有哪些？,肺气肿怎么治疗？有哪些方法？,0
1980,肺气肿,怎么样预防肺气肿的发生？,肺气肿怎么预防？,1
1981,肺气肿,怎么样预防肺气肿的发生？,关于肺气肿，平时怎样预防治疗？,1
1982,肺气肿,怎么样预防肺气肿的发生？,肺气肿可以预防吗,0
1983,肺气肿,怎么样预防肺气肿的发生？,冬季防止肺气肿用加湿器吗？,0
1984,肺气肿,怎么样预防肺气肿的发生？,肺气肿能治好吗？,0
1985,肺气肿,怎么样预防肺气肿的发生？,肺气肿要怎么预防呢？,1
1986,肺气肿,怎么样预防肺气肿的发生？,请问怎么预防肺气肿的发生？,1
1987,肺气肿,怎么样预防肺气肿的发生？,怎样预防小儿肺气肿的？,0
1988,肺气肿,怎么样预防肺气肿的发生？,肺气肿是怎么引起的？,0
1989,肺气肿,怎么样预防肺气肿的发生？,肺气肿吃什么食物最好？,0
1990,肺气肿,肺气肿病情轻重分类有哪些？,肺气肿如何分类,1
1991,肺气肿,肺气肿病情轻重分类有哪些？,肺气肿病因严重程度怎么分类,1
1992,肺气肿,肺气肿病情轻重分类有哪些？,肺气肿临床表现症状轻重与什么有关,0
1993,肺气肿,肺气肿病情轻重分类有哪些？,肠梗阻分为哪三种？,0
1994,肺气肿,肺气肿病情轻重分类有哪些？,中心型肺癌的X线平片表现,0
1995,肺气肿,肺气肿病情轻重分类有哪些？,肺气肿的类型有哪些？,1
1996,肺气肿,肺气肿病情轻重分类有哪些？,肺气肿病情轻重有哪些分类？,1
1997,肺气肿,肺气肿病情轻重分类有哪些？,肺气肿临床表现症状轻重与什么有关？,0
1998,肺气肿,肺气肿病情轻重分类有哪些？,肺上肿瘤好治疗吗？,0
1999,肺气肿,肺气肿病情轻重分类有哪些？,上海肺肿瘤医院哪个好？,0
2000,肺气肿,肺气肿可以喝补肺丸吗？,补肺丸治疗肺气肿吗,1
2001,肺气肿,肺气肿可以喝补肺丸吗？,肺气肿用补肺丸来治疗的效果咋么样,1
2002,肺气肿,肺气肿可以喝补肺丸吗？,补肺丸这个药都适宜哪些人群使用呢,0
2003,肺气肿,肺气肿可以喝补肺丸吗？,补肺丸哪个牌子好,0
2004,肺气肿,肺气肿可以喝补肺丸吗？,吃补肺丸有什么副作用,0
2005,肺气肿,肺气肿可以喝补肺丸吗？,肺气肿吃补肺丸有用吗？,1
2006,肺气肿,肺气肿可以喝补肺丸吗？,肺气肿能吃补肺丸吗？,1
2007,肺气肿,肺气肿可以喝补肺丸吗？,肺气肿吃补肺丸几盒才能治好？,0
2008,肺气肿,肺气肿可以喝补肺丸吗？,补肺丸对肺气肿有疗效吗？,0
2009,肺气肿,肺气肿可以喝补肺丸吗？,肺气肿吃核酪口服液和补肺丸哪样比较好？,0
2010,肺气肿,患有了肺气肿了，该怎么治疗,得了肺气肿怎么办,1
2011,肺气肿,患有了肺气肿了，该怎么治疗,治疗肺气肿有哪些方法,1
2012,肺气肿,患有了肺气肿了，该怎么治疗,肺气肿的临床表现有哪些,0
2013,肺气肿,患有了肺气肿了，该怎么治疗,肺气肿需要手术吗,0
2014,肺气肿,患有了肺气肿了，该怎么治疗,轻微肺气肿需要治疗吗,0
2015,肺气肿,请问导致肺气肿的原因有哪些？,请问肺气肿是什么原因造成的？,1
2016,肺气肿,请问导致肺气肿的原因有哪些？,医生请问肺气肿是什么原因造成的？,1
2017,肺气肿,请问导致肺气肿的原因有哪些？,得了肺气肿并有肺大泡怎么办？,0
2018,肺气肿,请问导致肺气肿的原因有哪些？,得肺气肿一个月了，肺气肿能治好吗？,0
2019,肺气肿,请问导致肺气肿的原因有哪些？,治肺气肿的最佳方法？,0
2020,肺气肿,请问导致肺气肿的原因有哪些？,请问肺气肿是什么原因造成的？,1
2021,肺气肿,请问导致肺气肿的原因有哪些？,医生请问肺气肿是什么原因造成的？,1
2022,肺气肿,请问导致肺气肿的原因有哪些？,得了肺气肿并有肺大泡怎么办？,0
2023,肺气肿,请问导致肺气肿的原因有哪些？,得肺气肿一个月了，肺气肿能治好吗？,0
2024,肺气肿,请问导致肺气肿的原因有哪些？,治肺气肿的最佳方法？,0
2025,肺气肿,治肺气肿的最佳方法有哪些？,治疗肺气肿的最佳方法是什么？,1
2026,肺气肿,治肺气肿的最佳方法有哪些？,请问治疗肺气肿的最好的方法有哪哪些？,1
2027,肺气肿,治肺气肿的最佳方法有哪些？,最新肺气肿的治疗方法是什么？,0
2028,肺气肿,治肺气肿的最佳方法有哪些？,肺气肿有最好的办法吗？,0
2029,肺气肿,治肺气肿的最佳方法有哪些？,你好大夫，肺气肿，请问有什么方法能缓解吗？,0
2030,肺气肿,患有了肺气肿了，该怎么治疗？,如何治疗肺气肿,1
2031,肺气肿,患有了肺气肿了，该怎么治疗？,得了肺气肿如何治疗？,1
2032,肺气肿,患有了肺气肿了，该怎么治疗？,患有了肺气肿在饮食上要注意哪些呢？,0
2033,肺气肿,患有了肺气肿了，该怎么治疗？,近期检查出患有了肺气肿能治愈吗？,0
2034,肺气肿,患有了肺气肿了，该怎么治疗？,患有了肺气肿的原因会有哪些呢？,0
2035,肺气肿,肺气肿肺大泡需不需要手术？,肺大泡，肺气肿，支扩伴感染 我爸的肺到底需不需要手术？,1
2036,肺气肿,肺气肿肺大泡需不需要手术？,肺气肿需做手术吗？,1
2037,肺气肿,肺气肿肺大泡需不需要手术？,肺气肿大概需花多少钱？,0
2038,肺气肿,肺气肿肺大泡需不需要手术？,肺气肿初期需不需要吃药应该吃什么？,0
2039,肺气肿,肺气肿肺大泡需不需要手术？,肺气肿需不需要做心电图检查？,0
2040,肺气肿,肺气肿应该怎么治疗，应注意什么？,肺气肿应该怎么治疗，应注意什么？,1
2041,肺气肿,肺气肿应该怎么治疗，应注意什么？,肺气肿应该怎样治疗？应注意些什么呢？,1
2042,肺气肿,肺气肿应该怎么治疗，应注意什么？,初期肺气肿，有什么特效药吗？能治愈吗？应注意什么？,0
2043,肺气肿,肺气肿应该怎么治疗，应注意什么？,请问肺气肿应该注意什么饮食？,0
2044,肺气肿,肺气肿应该怎么治疗，应注意什么？,肺气肿在饮食上应该注意些什么？,0
2045,肺气肿,肺气肿，52岁，该吃什么药？,老人肺气肿请问吃些啥药？,1
2046,肺气肿,肺气肿，52岁，该吃什么药？,肺气肿吃什么药？,1
2047,肺气肿,肺气肿，52岁，该吃什么药？,肺气肿吃什么药最有效？,0
2048,肺气肿,肺气肿，52岁，该吃什么药？,肺气肿能活多久？,0
2049,肺气肿,肺气肿，52岁，该吃什么药？,肺气肿怎么治疗最好？,0
2050,肺气肿,肺气肿的护理要怎么做？,肺气肿的护理措施要怎么做？,1
2051,肺气肿,肺气肿的护理要怎么做？,肺气肿的家庭护理怎么做？,1
2052,肺气肿,肺气肿的护理要怎么做？,肺气肿的护理措施？,0
2053,肺气肿,肺气肿的护理要怎么做？,肺气肿做雾化好吗？,0
2054,肺气肿,肺气肿的护理要怎么做？,肺气肿的保养要怎么做呢？,0
2055,肺气肿,慢阻肺与肺气肿有什么区别？,慢阻肺与肺气肿的区别是什么？,1
2056,肺气肿,慢阻肺与肺气肿有什么区别？,肺气肿与慢阻肺有什么区别？,1
2057,肺气肿,慢阻肺与肺气肿有什么区别？,肺气肿与慢阻肺是什么病？,0
2058,肺气肿,慢阻肺与肺气肿有什么区别？,慢阻肺肺气肿应该要怎么治疗？,0
2059,肺气肿,慢阻肺与肺气肿有什么区别？,肺气肿慢阻肺特效药有什么？,0
2060,肺气肿,肺气肿病人有什么饮食禁忌？,肺气肿患者在饮食方面有什么禁忌？,1
2061,肺气肿,肺气肿病人有什么饮食禁忌？,肺气肿患者的饮食禁忌具体有哪些？,1
2062,肺气肿,肺气肿病人有什么饮食禁忌？,肺气肿病人能吃公鸡吗？,0
2063,肺气肿,肺气肿病人有什么饮食禁忌？,病人有肺气肿，怎么办？,0
2064,肺气肿,肺气肿病人有什么饮食禁忌？,肺气肿患者的症状有哪些？,0
2065,肺气肿,肺气肿病人怎么注意饮食？,肺气肿病人应该怎么注意饮食？,1
2066,肺气肿,肺气肿病人怎么注意饮食？,肺气肿病人如何注意饮食？,1
2067,肺气肿,肺气肿病人怎么注意饮食？,肺气肿病人能吃公鸡吗？,0
2068,肺气肿,肺气肿病人怎么注意饮食？,肺气肿病人平时怎么护理？,0
2069,肺气肿,肺气肿病人怎么注意饮食？,肺气肿病人要注意些什么？,0
2070,肺气肿,肺气肿反复发作平时该怎么预防,肺气肿反复发作平时如何预防？,1
2071,肺气肿,肺气肿反复发作平时该怎么预防,为防止肺气肿反复发作平时该咋预防？,1
2072,肺气肿,肺气肿反复发作平时该怎么预防,肺气肿传染吗？,0
2073,肺气肿,肺气肿反复发作平时该怎么预防,肺气肿治愈还会复发吗？,0
2074,肺气肿,肺气肿反复发作平时该怎么预防,肺气肿如何治疗？,0
2075,肺气肿,长期吸烟导致肺气肿，怎么办,抽烟得了肺气肿该如何治疗呢?,1
2076,肺气肿,长期吸烟导致肺气肿，怎么办,长期吸烟造成了肺气肿，怎么做才好？,1
2077,肺气肿,长期吸烟导致肺气肿，怎么办,经常吸烟会导致肺气肿病吗？,0
2078,肺气肿,长期吸烟导致肺气肿，怎么办,长期抽烟喝酒的肺气肿人会有什么结果？,0
2079,肺气肿,长期吸烟导致肺气肿，怎么办,肺气肿引起的咳嗽怎么治疗？,0
2080,肺气肿,哪些中草药能治肺气肿?,肺气肿用什么中草药能治好？,1
2081,肺气肿,哪些中草药能治肺气肿?,能治肺气肿的中草药有哪些？,1
2082,肺气肿,哪些中草药能治肺气肿?,肺癌化疗期间可以喝止痛的草药吗？,0
2083,肺气肿,哪些中草药能治肺气肿?,肺气肿中药能治疗吗？,0
2084,肺气肿,哪些中草药能治肺气肿?,肺气肿吃什么中药最有效？,0
2085,肺气肿,肺气肿在日常生活当中应该注意哪些事项,肺气肿在平时有什么是需要注意的？,1
2086,肺气肿,肺气肿在日常生活当中应该注意哪些事项,肺气肿在日常生活中要注意哪些？,1
2087,肺气肿,肺气肿在日常生活当中应该注意哪些事项,肺气肿病人最明显的表现有哪些呢?,0
2088,肺气肿,肺气肿在日常生活当中应该注意哪些事项,肺气肿患者会有哪些病理症状？,0
2089,肺气肿,肺气肿在日常生活当中应该注意哪些事项,肺气肿病人该吃什么药？,0
2090,肺气肿,患有肺气肿平时需要注意哪些事项,肺气肿患者平时要注意什么？,1
2091,肺气肿,患有肺气肿平时需要注意哪些事项,患有肺气肿有什么事项需要注意？,1
2092,肺气肿,患有肺气肿平时需要注意哪些事项,肺气肿传染吗？,0
2093,肺气肿,患有肺气肿平时需要注意哪些事项,肺气肿患者会有哪些病理症状？,0
2094,肺气肿,患有肺气肿平时需要注意哪些事项,肺气肿病人最明显的表现有哪些呢?,0
2095,肺气肿,肺气肿可以做运动吗? 有好处吗?,肺气肿能锻炼吗? 对病情有好处吗?,1
2096,肺气肿,肺气肿可以做运动吗? 有好处吗?,肺气肿病人可以做运动吗？运动有好处没有？,1
2097,肺气肿,肺气肿可以做运动吗? 有好处吗?,肺气肿患者应在平时做什么运动好,0
2098,肺气肿,肺气肿可以做运动吗? 有好处吗?,肺气肿怎样锻炼肺功能？,0
2099,肺气肿,肺气肿可以做运动吗? 有好处吗?,不抽烟为什么得了肺气肿？,0
2100,肺气肿,肺气肿可以彻底治好吗?,肺气肿可以被治愈吗?,1
2101,肺气肿,肺气肿可以彻底治好吗?,肺气肿能能完全治好?,1
2102,肺气肿,肺气肿可以彻底治好吗?,肺气肿好不好治疗？,0
2103,肺气肿,肺气肿可以彻底治好吗?,关于肺气肿，平时怎样预防治疗？,0
2104,肺气肿,肺气肿可以彻底治好吗?,肺气肿如何治疗？,0
2105,肺气肿,得了肺气肿会传染给家吗,患有肺气肿能传染给家人吗？,1
2106,肺气肿,得了肺气肿会传染给家吗,得了肺气肿是否会传染给家人？,1
2107,肺气肿,得了肺气肿会传染给家吗,患者发生感染易得肺气肿吗？,0
2108,肺气肿,得了肺气肿会传染给家吗,什么情况下更易感染肺气肿？,0
2109,肺气肿,得了肺气肿会传染给家吗,肺气肿的传播途径都有哪些？,0
2110,肺气肿,得了肺气肿寿命还剩下几年?,肺气肿患者的寿命有多长？,1
2111,肺气肿,得了肺气肿寿命还剩下几年?,我检查患有肺气肿还能活多久？,1
2112,肺气肿,得了肺气肿寿命还剩下几年?,肺气肿能治好吗？,0
2113,肺气肿,得了肺气肿寿命还剩下几年?,肺气肿传染吗？,0
2114,肺气肿,得了肺气肿寿命还剩下几年?,肺气肿反复发作平时如何预防？,0
2115,肺气肿,得了肺气肿怎么治疗的呢?,患有了肺气肿了，该怎么治疗呢？,1
2116,肺气肿,得了肺气肿怎么治疗的呢?,患肺气肿如何治疗？,1
2117,肺气肿,得了肺气肿怎么治疗的呢?,同时患上支气管炎和肺气肿能治好吗？,0
2118,肺气肿,得了肺气肿怎么治疗的呢?,肺气肿是怎么样的病？,0
2119,肺气肿,得了肺气肿怎么治疗的呢?,肺气肿病有什么症状？,0
2120,肺气肿,轻微肺气肿可以活四十年吗,轻微肺气肿还能活四十年吗？,1
2121,肺气肿,轻微肺气肿可以活四十年吗,轻微肺气肿能否活四十年？,1
2122,肺气肿,轻微肺气肿可以活四十年吗,得了肺气肿平均死亡年龄是多少？,0
2123,肺气肿,轻微肺气肿可以活四十年吗,刚知道得了肺气肿，还能干重活吗？,0
2124,肺气肿,轻微肺气肿可以活四十年吗,早期肺气肿应该怎么治疗？,0
2125,肺气肿,中医是怎么讲肺气肿这个病因的?,中医是如何解释肺气肿病因的？,1
2126,肺气肿,中医是怎么讲肺气肿这个病因的?,肺气肿的病因以中医角度怎么理解？,1
2127,肺气肿,中医是怎么讲肺气肿这个病因的?,有可以治疗肺气肿的中药吗？,0
2128,肺气肿,中医是怎么讲肺气肿这个病因的?,肺气肿传染吗？,0
2129,肺气肿,中医是怎么讲肺气肿这个病因的?,肺气肿好不好治疗？,0
2130,肺气肿,请问肺气肿严重吗?要紧吗,患有肺气肿要不要紧严重吗？,1
2131,肺气肿,请问肺气肿严重吗?要紧吗,得了肺气肿可怕吗？要不要紧？,1
2132,肺气肿,请问肺气肿严重吗?要紧吗,肺气肿病有什么症状？,0
2133,肺气肿,请问肺气肿严重吗?要紧吗,肺气肿如何预防？,0
2134,肺气肿,请问肺气肿严重吗?要紧吗,肺气肿传染吗？,0
2135,肺气肿,肺气肿是怎么造成的呢?,肺气肿是如何引起的?,1
2136,肺气肿,肺气肿是怎么造成的呢?,肺气肿的病因是什么呢?,1
2137,肺气肿,肺气肿是怎么造成的呢?,肺气肿有哪些症状？,0
2138,肺气肿,肺气肿是怎么造成的呢?,肺气肿好不好治？,0
2139,肺气肿,肺气肿是怎么造成的呢?,肺气肿病人最明显的表现有哪些呢?,0
2140,肺气肿,肺气肿和肺炎有什么区别,肺气肿和肺炎区别在哪？,1
2141,肺气肿,肺气肿和肺炎有什么区别,怎么区别肺气肿和肺炎？,1
2142,肺气肿,肺气肿和肺炎有什么区别,肺气肿和肺炎哪个严重？,0
2143,肺气肿,肺气肿和肺炎有什么区别,肺气肿传播途径有哪些？,0
2144,肺气肿,肺气肿和肺炎有什么区别,肺气肿的病因是什么呢?,0
2145,肺气肿,导致肺气肿的原因是什么?,肺气肿是怎么造成的?,1
2146,肺气肿,导致肺气肿的原因是什么?,肺气肿是如何引起的?,1
2147,肺气肿,导致肺气肿的原因是什么?,肺气肿有哪些病理特征？,0
2148,肺气肿,导致肺气肿的原因是什么?,肺气肿会传染吗？,0
2149,肺气肿,导致肺气肿的原因是什么?,肺气肿能治好吗？,0
2150,肺气肿,老年人肺气肿的症状有哪些?,老年人肺气肿的症状是什么呢？,1
2151,肺气肿,老年人肺气肿的症状有哪些?,请问老年人肺气肿有哪些症状？,1
2152,肺气肿,老年人肺气肿的症状有哪些?,老年人有肺气肿严重吗？,0
2153,肺气肿,老年人肺气肿的症状有哪些?,肺气肿吃什么药老人？,0
2154,肺气肿,老年人肺气肿的症状有哪些?,老人家肺气肿吃什么好？,0
2155,肺气肿,肺气肿的早期症状有哪些?,肺气肿有哪些早期的体征？,1
2156,肺气肿,肺气肿的早期症状有哪些?,肺气肿的早期症状是什么？,1
2157,肺气肿,肺气肿的早期症状有哪些?,肺气肿的早期如何治疗？,0
2158,肺气肿,肺气肿的早期症状有哪些?,初期肺气肿要不要紧？,0
2159,肺气肿,肺气肿的早期症状有哪些?,肺气肿早期症状明不明显？,0
2160,肺气肿,什么是肺气肿肺气肿的症状有哪些,肺气肿是怎么定义的？有哪些症状？,1
2161,肺气肿,什么是肺气肿肺气肿的症状有哪些,肺气肿是怎样的一种病，症状表现为什么？,1
2162,肺气肿,什么是肺气肿肺气肿的症状有哪些,肺气肿有得治吗？,0
2163,肺气肿,什么是肺气肿肺气肿的症状有哪些,肺气肿的病因是什么呢?,0
2164,肺气肿,什么是肺气肿肺气肿的症状有哪些,肺气肿有什么类别？,0
2165,肺气肿,肺气肿严重吗 医生说我是肺气肿,肺气肿严重吗能治愈吗？,1
2166,肺气肿,肺气肿严重吗 医生说我是肺气肿,患有肺气肿要紧吗严重吗？,1
2167,肺气肿,肺气肿严重吗 医生说我是肺气肿,什么是肺气肿疾病啊？,0
2168,肺气肿,肺气肿严重吗 医生说我是肺气肿,肺气肿最严重的症状是什么？,0
2169,肺气肿,肺气肿严重吗 医生说我是肺气肿,肺气肿是怎样发病的？,0
2170,肺气肿,为什么医生都说肺气肿很严重,怎么解释医生说肺气肿很严重？,1
2171,肺气肿,为什么医生都说肺气肿很严重,医生都说肺气肿很严重是什么原因？,1
2172,肺气肿,为什么医生都说肺气肿很严重,肺气肿治不好吗？,0
2173,肺气肿,为什么医生都说肺气肿很严重,肺气肿病人怎么治疗的？,0
2174,肺气肿,为什么医生都说肺气肿很严重,肺气肿病有什么症状？,0
2175,肺气肿,如果得了肺气肿怎么办啊,如果得了肺气肿该怎么做？,1
2176,肺气肿,如果得了肺气肿怎么办啊,如果得了肺气肿如何是好？,1
2177,肺气肿,如果得了肺气肿怎么办啊,肺气肿病有什么症状？,0
2178,肺气肿,如果得了肺气肿怎么办啊,肺气肿在平时有什么是需要注意的？,0
2179,肺气肿,如果得了肺气肿怎么办啊,肺气肿能治好吗？,0
2180,肺气肿,慢阻肺的护理措施有哪些?,慢阻肺有什么护理措施？,1
2181,肺气肿,慢阻肺的护理措施有哪些?,慢阻肺有哪些护理措施？,1
2182,肺气肿,慢阻肺的护理措施有哪些?,慢阻肺饮食方面需要注意什么啊？,0
2183,肺气肿,慢阻肺的护理措施有哪些?,慢阻肺是什么病？,0
2184,肺气肿,慢阻肺的护理措施有哪些?,慢阻肺有哪些病症？,0
2185,肺气肿,肺气肿和肺大泡有什么区别?,肺气肿和肺癌的区别有哪些？,1
2186,肺气肿,肺气肿和肺大泡有什么区别?,慢阻肺和肺气肿有什么不同？,1
2187,肺气肿,肺气肿和肺大泡有什么区别?,肺气肿和肺脓肿是一种病吗？,0
2188,肺气肿,肺气肿和肺大泡有什么区别?,肺气肿有什么症状？,0
2189,肺气肿,肺气肿和肺大泡有什么区别?,肺气肿有什么特效药？,0
2190,肺气肿,肺气肿，双肺大泡.请问怎么治疗?,如何治疗肺气肿，双肺大泡?,1
2191,肺气肿,肺气肿，双肺大泡.请问怎么治疗?,怎么治疗肺气肿双肺大泡？,1
2192,肺气肿,肺气肿，双肺大泡.请问怎么治疗?,肺气肿和肺大泡有什么区别?,0
2193,肺气肿,肺气肿，双肺大泡.请问怎么治疗?,肺气肿比肺大泡严重吗？,0
2194,肺气肿,肺气肿，双肺大泡.请问怎么治疗?,肺气肿病有什么症状？,0
2195,肺气肿,肺气肿的主要症状有哪些,肺气肿病有什么症状？,1
2196,肺气肿,肺气肿的主要症状有哪些,肺气肿主要症状体现为什么？,1
2197,肺气肿,肺气肿的主要症状有哪些,肺气肿的类型有哪些？,0
2198,肺气肿,肺气肿的主要症状有哪些,肺气肿不能吃什么？,0
2199,肺气肿,肺气肿的主要症状有哪些,肺气肿病人怎么治疗的？,0
2200,肺气肿,肺气肿能吃什么营养品?,有肺气肿可以吃什么营养品呢？,1
2201,肺气肿,肺气肿能吃什么营养品?,肺气肿能吃哪些营养品呢？,1
2202,肺气肿,肺气肿能吃什么营养品?,老年人患肺气肿的表现？,0
2203,肺气肿,肺气肿能吃什么营养品?,肺气肿怎么治？,0
2204,肺气肿,肺气肿能吃什么营养品?,肺气肿病人在饮食有什么禁忌?,0
2205,肺气肿,51岁得了肺气肿能活多久?,51岁得了肺气肿还能活几年?,1
2206,肺气肿,51岁得了肺气肿能活多久?,51岁得了肺气肿还有多长时间可活？,1
2207,肺气肿,51岁得了肺气肿能活多久?,老人肺气肿有什么症状？,0
2208,肺气肿,51岁得了肺气肿能活多久?,老人肺气肿严重吗？,0
2209,肺气肿,51岁得了肺气肿能活多久?,肺气肿吃什么药老人？,0
2210,肺气肿,老人肺气肿病后该吃什么中药来调,哪些中药能调理老人肺气肿病？,1
2211,肺气肿,老人肺气肿病后该吃什么中药来调,什么中药可以缓解老人肺气肿？,1
2212,肺气肿,老人肺气肿病后该吃什么中药来调,肺气肿中药能治疗吗？,0
2213,肺气肿,老人肺气肿病后该吃什么中药来调,老人肺气肿严重吗？,0
2214,肺气肿,老人肺气肿病后该吃什么中药来调,老人肺气肿有什么症状？,0
2215,肺气肿,60岁得肺气肿能活多久,60岁得肺气肿还能活多长时间？,1
2216,肺气肿,60岁得肺气肿能活多久,60岁得肺气肿寿命还有多少？,1
2217,肺气肿,60岁得肺气肿能活多久,肺气肿影响工作吗？,0
2218,肺气肿,60岁得肺气肿能活多久,肺气肿病人怎么治疗的？,0
2219,肺气肿,60岁得肺气肿能活多久,肺气肿患者平时要注意什么？,0
2220,肺气肿,肺气肿吃什么药见效快.,肺气肿服用哪种药效果好？,1
2221,肺气肿,肺气肿吃什么药见效快.,肺气肿吃什么药能快点好？,1
2222,肺气肿,肺气肿吃什么药见效快.,肺气肿病人怎么治疗的？,0
2223,肺气肿,肺气肿吃什么药见效快.,肺气肿病有什么症状？,0
2224,肺气肿,肺气肿吃什么药见效快.,肺气肿病人最明显的表现有哪些呢?,0
2225,肺气肿,肺气肿同肺大泡有什么区别,肺气肿同肺大泡如何区别？,1
2226,肺气肿,肺气肿同肺大泡有什么区别,怎么辨别肺气肿同肺大泡？,1
2227,肺气肿,肺气肿同肺大泡有什么区别,肺气肿用什么药比较好？,0
